date,product_code,customer_code,sold_quantity,fiscal_year,year
2021-03-01,A0219150201,70027208.0,8.0,2021.0,2021
2021-03-01,A0219150201,80001019.0,73.0,2021.0,2021
2021-03-01,A0219150201,80006155.0,129.0,2021.0,2021
2021-03-01,A0219150201,80007195.0,447.0,2021.0,2021
2021-03-01,A0219150201,80007196.0,460.0,2021.0,2021
2021-03-01,A0219150201,90001020.0,70.0,2021.0,2021
2021-03-01,A0219150201,90001021.0,84.0,2021.0,2021
2021-03-01,A0219150201,90002001.0,128.0,2021.0,2021
2021-03-01,A0219150201,90002003.0,38.0,2021.0,2021
2021-03-01,A0219150201,90002004.0,223.0,2021.0,2021
2021-03-01,A0219150201,90002005.0,89.0,2021.0,2021
2021-03-01,A0219150201,90002007.0,62.0,2021.0,2021
2021-03-01,A0219150201,90002008.0,125.0,2021.0,2021
2021-03-01,A0219150201,90002009.0,51.0,2021.0,2021
2021-03-01,A0219150201,90002011.0,50.0,2021.0,2021
2021-03-01,A0219150201,90002012.0,231.0,2021.0,2021
2021-03-01,A0219150201,90002013.0,176.0,2021.0,2021
2021-03-01,A0219150201,90002015.0,153.0,2021.0,2021
2021-03-01,A0219150201,90002016.0,148.0,2021.0,2021
2021-03-01,A0219150201,90003179.0,28.0,2021.0,2021
2021-03-01,A0219150201,90003180.0,41.0,2021.0,2021
2021-03-01,A0219150201,90004061.0,8.0,2021.0,2021
2021-03-01,A0219150201,90004063.0,12.0,2021.0,2021
2021-03-01,A0219150201,90004064.0,13.0,2021.0,2021
2021-03-01,A0219150201,90004065.0,7.0,2021.0,2021
2021-03-01,A0219150201,90004067.0,13.0,2021.0,2021
2021-03-01,A0219150201,90004068.0,5.0,2021.0,2021
2021-03-01,A0219150201,90005159.0,10.0,2021.0,2021
2021-03-01,A0219150201,90005160.0,29.0,2021.0,2021
2021-03-01,A0219150201,90005161.0,31.0,2021.0,2021
2021-03-01,A0219150201,90006153.0,60.0,2021.0,2021
2021-03-01,A0219150201,90006156.0,59.0,2021.0,2021
2021-03-01,A0219150201,90007197.0,12.0,2021.0,2021
2021-03-01,A0219150201,90008164.0,64.0,2021.0,2021
2021-03-01,A0219150201,90008165.0,57.0,2021.0,2021
2021-03-01,A0219150201,90008167.0,57.0,2021.0,2021
2021-03-01,A0219150201,90008168.0,13.0,2021.0,2021
2021-03-01,A0219150201,90009127.0,31.0,2021.0,2021
2021-03-01,A0219150201,90009128.0,14.0,2021.0,2021
2021-03-01,A0219150201,90009129.0,8.0,2021.0,2021
2021-03-01,A0219150201,90009131.0,19.0,2021.0,2021
2021-03-01,A0219150201,90009132.0,25.0,2021.0,2021
2021-03-01,A0219150201,90010044.0,13.0,2021.0,2021
2021-03-01,A0219150201,90010045.0,15.0,2021.0,2021
2021-03-01,A0219150201,90011185.0,69.0,2021.0,2021
2021-03-01,A0219150201,90011187.0,56.0,2021.0,2021
2021-03-01,A0219150201,90011188.0,15.0,2021.0,2021
2021-03-01,A0219150201,90011189.0,68.0,2021.0,2021
2021-03-01,A0219150201,90011191.0,67.0,2021.0,2021
2021-03-01,A0219150201,90011192.0,21.0,2021.0,2021
2021-03-01,A0219150201,90012033.0,22.0,2021.0,2021
2021-03-01,A0219150201,90012035.0,20.0,2021.0,2021
2021-03-01,A0219150201,90012036.0,9.0,2021.0,2021
2021-03-01,A0219150201,90012037.0,5.0,2021.0,2021
2021-03-01,A0219150201,90012039.0,30.0,2021.0,2021
2021-03-01,A0219150201,90012040.0,6.0,2021.0,2021
2021-03-01,A0219150201,90012041.0,11.0,2021.0,2021
2021-03-01,A0219150201,90013116.0,9.0,2021.0,2021
2021-03-01,A0219150201,90013117.0,28.0,2021.0,2021
2021-03-01,A0219150201,90013119.0,8.0,2021.0,2021
2021-03-01,A0219150201,90013120.0,33.0,2021.0,2021
2021-03-01,A0219150201,90013121.0,15.0,2021.0,2021
2021-03-01,A0219150201,90013123.0,8.0,2021.0,2021
2021-03-01,A0219150201,90013124.0,24.0,2021.0,2021
2021-03-01,A0219150201,90014135.0,16.0,2021.0,2021
2021-03-01,A0219150201,90014136.0,25.0,2021.0,2021
2021-03-01,A0219150201,90014137.0,16.0,2021.0,2021
2021-03-01,A0219150201,90014139.0,8.0,2021.0,2021
2021-03-01,A0219150201,90014140.0,21.0,2021.0,2021
2021-03-01,A0219150201,90014141.0,11.0,2021.0,2021
2021-03-01,A0219150201,90015144.0,8.0,2021.0,2021
2021-03-01,A0219150201,90015145.0,43.0,2021.0,2021
2021-03-01,A0219150201,90015147.0,12.0,2021.0,2021
2021-03-01,A0219150201,90015148.0,18.0,2021.0,2021
2021-03-01,A0219150201,90015149.0,50.0,2021.0,2021
2021-03-01,A0219150201,90016171.0,18.0,2021.0,2021
2021-03-01,A0219150201,90016172.0,8.0,2021.0,2021
2021-03-01,A0219150201,90016173.0,17.0,2021.0,2021
2021-03-01,A0219150201,90016175.0,9.0,2021.0,2021
2021-03-01,A0219150201,90016176.0,14.0,2021.0,2021
2021-03-01,A0219150201,90017049.0,26.0,2021.0,2021
2021-03-01,A0219150201,90017051.0,22.0,2021.0,2021
2021-03-01,A0219150201,90017052.0,26.0,2021.0,2021
2021-03-01,A0219150201,90017053.0,4.0,2021.0,2021
2021-03-01,A0219150201,90017055.0,21.0,2021.0,2021
2021-03-01,A0219150201,90017056.0,27.0,2021.0,2021
2021-03-01,A0219150201,90017057.0,4.0,2021.0,2021
2021-03-01,A0219150201,90017059.0,11.0,2021.0,2021
2021-03-01,A0219150201,90018105.0,19.0,2021.0,2021
2021-03-01,A0219150201,90018107.0,8.0,2021.0,2021
2021-03-01,A0219150201,90018108.0,34.0,2021.0,2021
2021-03-01,A0219150201,90018109.0,25.0,2021.0,2021
2021-03-01,A0219150201,90018111.0,35.0,2021.0,2021
2021-03-01,A0219150201,90018112.0,14.0,2021.0,2021
2021-03-01,A0219150201,90018113.0,22.0,2021.0,2021
2021-03-01,A0219150201,90019200.0,1.0,2021.0,2021
2021-03-01,A0219150201,90019201.0,7.0,2021.0,2021
2021-03-01,A0219150201,90019203.0,9.0,2021.0,2021
2021-03-01,A0219150201,90020097.0,9.0,2021.0,2021
2021-03-01,A0219150201,90020099.0,10.0,2021.0,2021
2021-03-01,A0219150201,90020100.0,11.0,2021.0,2021
2021-03-01,A0219150201,90020101.0,2.0,2021.0,2021
2021-03-01,A0219150201,90020103.0,5.0,2021.0,2021
2021-03-01,A0219150201,90021087.0,14.0,2021.0,2021
2021-03-01,A0219150201,90021088.0,37.0,2021.0,2021
2021-03-01,A0219150201,90021089.0,37.0,2021.0,2021
2021-03-01,A0219150201,90021091.0,46.0,2021.0,2021
2021-03-01,A0219150201,90021092.0,25.0,2021.0,2021
2021-03-01,A0219150201,90021093.0,30.0,2021.0,2021
2021-03-01,A0219150201,90021095.0,16.0,2021.0,2021
2021-03-01,A0219150201,90022071.0,122.0,2021.0,2021
2021-03-01,A0219150201,90022072.0,38.0,2021.0,2021
2021-03-01,A0219150201,90022073.0,136.0,2021.0,2021
2021-03-01,A0219150201,90022075.0,162.0,2021.0,2021
2021-03-01,A0219150201,90022076.0,129.0,2021.0,2021
2021-03-01,A0219150201,90022077.0,86.0,2021.0,2021
2021-03-01,A0219150201,90022079.0,82.0,2021.0,2021
2021-03-01,A0219150201,90022080.0,76.0,2021.0,2021
2021-03-01,A0219150201,90022081.0,232.0,2021.0,2021
2021-03-01,A0219150201,90022083.0,41.0,2021.0,2021
2021-03-01,A0219150201,90023023.0,16.0,2021.0,2021
2021-03-01,A0219150201,90023024.0,23.0,2021.0,2021
2021-03-01,A0219150201,90023025.0,13.0,2021.0,2021
2021-03-01,A0219150201,90023027.0,70.0,2021.0,2021
2021-03-01,A0219150201,90023028.0,26.0,2021.0,2021
2021-03-01,A0219150201,90023029.0,9.0,2021.0,2021
2021-03-01,A0219150201,90024183.0,3.0,2021.0,2021
2021-03-01,A0219150201,90024184.0,7.0,2021.0,2021
2021-03-01,A0219150201,90025209.0,1.0,2021.0,2021
2021-03-01,A0219150201,90026205.0,3.0,2021.0,2021
2021-03-01,A0219150201,90027207.0,8.0,2021.0,2021
2021-04-01,A0219150201,70002018.0,81.0,2021.0,2021
2021-04-01,A0219150201,70003182.0,106.0,2021.0,2021
2021-04-01,A0219150201,70004070.0,14.0,2021.0,2021
2021-04-01,A0219150201,70005163.0,29.0,2021.0,2021
2021-04-01,A0219150201,70006158.0,12.0,2021.0,2021
2021-04-01,A0219150201,70007198.0,50.0,2021.0,2021
2021-04-01,A0219150201,70007199.0,25.0,2021.0,2021
2021-04-01,A0219150201,70008170.0,70.0,2021.0,2021
2021-04-01,A0219150201,70009134.0,30.0,2021.0,2021
2021-04-01,A0219150201,70010047.0,35.0,2021.0,2021
2021-04-01,A0219150201,70010048.0,16.0,2021.0,2021
2021-04-01,A0219150201,70011194.0,39.0,2021.0,2021
2021-04-01,A0219150201,70012042.0,36.0,2021.0,2021
2021-04-01,A0219150201,70012043.0,35.0,2021.0,2021
2021-04-01,A0219150201,70013126.0,26.0,2021.0,2021
2021-04-01,A0219150201,70014142.0,7.0,2021.0,2021
2021-04-01,A0219150201,70014143.0,17.0,2021.0,2021
2021-04-01,A0219150201,70015151.0,43.0,2021.0,2021
2021-04-01,A0219150201,70015152.0,32.0,2021.0,2021
2021-04-01,A0219150201,70016178.0,6.0,2021.0,2021
2021-04-01,A0219150201,70017060.0,25.0,2021.0,2021
2021-04-01,A0219150201,70018115.0,19.0,2021.0,2021
2021-04-01,A0219150201,70019204.0,9.0,2021.0,2021
2021-04-01,A0219150201,70020104.0,10.0,2021.0,2021
2021-04-01,A0219150201,70021096.0,9.0,2021.0,2021
2021-04-01,A0219150201,70022084.0,135.0,2021.0,2021
2021-04-01,A0219150201,70023031.0,12.0,2021.0,2021
2021-04-01,A0219150201,70023032.0,65.0,2021.0,2021
2021-04-01,A0219150201,70026206.0,12.0,2021.0,2021
2021-04-01,A0219150201,70027208.0,10.0,2021.0,2021
2021-04-01,A0219150201,80001019.0,194.0,2021.0,2021
2021-04-01,A0219150201,80006154.0,30.0,2021.0,2021
2021-04-01,A0219150201,80006155.0,76.0,2021.0,2021
2021-04-01,A0219150201,80007195.0,172.0,2021.0,2021
2021-04-01,A0219150201,80007196.0,150.0,2021.0,2021
2021-04-01,A0219150201,90001020.0,85.0,2021.0,2021
2021-04-01,A0219150201,90002002.0,81.0,2021.0,2021
2021-04-01,A0219150201,90002003.0,223.0,2021.0,2021
2021-04-01,A0219150201,90002004.0,243.0,2021.0,2021
2021-04-01,A0219150201,90002006.0,80.0,2021.0,2021
2021-04-01,A0219150201,90002007.0,211.0,2021.0,2021
2021-04-01,A0219150201,90002008.0,249.0,2021.0,2021
2021-04-01,A0219150201,90002010.0,70.0,2021.0,2021
2021-04-01,A0219150201,90002011.0,67.0,2021.0,2021
2021-04-01,A0219150201,90002012.0,197.0,2021.0,2021
2021-04-01,A0219150201,90002014.0,143.0,2021.0,2021
2021-04-01,A0219150201,90002015.0,163.0,2021.0,2021
2021-04-01,A0219150201,90002016.0,105.0,2021.0,2021
2021-04-01,A0219150201,90003179.0,20.0,2021.0,2021
2021-04-01,A0219150201,90003180.0,107.0,2021.0,2021
2021-04-01,A0219150201,90004062.0,2.0,2021.0,2021
2021-04-01,A0219150201,90004063.0,10.0,2021.0,2021
2021-04-01,A0219150201,90004064.0,14.0,2021.0,2021
2021-04-01,A0219150201,90004066.0,12.0,2021.0,2021
2021-04-01,A0219150201,90004067.0,6.0,2021.0,2021
2021-04-01,A0219150201,90004068.0,11.0,2021.0,2021
2021-04-01,A0219150201,90005159.0,21.0,2021.0,2021
2021-04-01,A0219150201,90005160.0,23.0,2021.0,2021
2021-04-01,A0219150201,90005162.0,4.0,2021.0,2021
2021-04-01,A0219150201,90006156.0,21.0,2021.0,2021
2021-04-01,A0219150201,90008164.0,15.0,2021.0,2021
2021-04-01,A0219150201,90008166.0,75.0,2021.0,2021
2021-04-01,A0219150201,90008167.0,66.0,2021.0,2021
2021-04-01,A0219150201,90008168.0,76.0,2021.0,2021
2021-04-01,A0219150201,90009127.0,4.0,2021.0,2021
2021-04-01,A0219150201,90009128.0,21.0,2021.0,2021
2021-04-01,A0219150201,90009130.0,11.0,2021.0,2021
2021-04-01,A0219150201,90009131.0,35.0,2021.0,2021
2021-04-01,A0219150201,90009132.0,21.0,2021.0,2021
2021-04-01,A0219150201,90010044.0,18.0,2021.0,2021
2021-04-01,A0219150201,90010046.0,9.0,2021.0,2021
2021-04-01,A0219150201,90011186.0,32.0,2021.0,2021
2021-04-01,A0219150201,90011187.0,65.0,2021.0,2021
2021-04-01,A0219150201,90011188.0,68.0,2021.0,2021
2021-04-01,A0219150201,90011190.0,65.0,2021.0,2021
2021-04-01,A0219150201,90011191.0,27.0,2021.0,2021
2021-04-01,A0219150201,90011192.0,28.0,2021.0,2021
2021-04-01,A0219150201,90012034.0,8.0,2021.0,2021
2021-04-01,A0219150201,90012035.0,26.0,2021.0,2021
2021-04-01,A0219150201,90012036.0,23.0,2021.0,2021
2021-04-01,A0219150201,90012038.0,20.0,2021.0,2021
2021-04-01,A0219150201,90012039.0,13.0,2021.0,2021
2021-04-01,A0219150201,90012040.0,24.0,2021.0,2021
2021-04-01,A0219150201,90013116.0,33.0,2021.0,2021
2021-04-01,A0219150201,90013118.0,25.0,2021.0,2021
2021-04-01,A0219150201,90013119.0,21.0,2021.0,2021
2021-04-01,A0219150201,90013120.0,4.0,2021.0,2021
2021-04-01,A0219150201,90013122.0,9.0,2021.0,2021
2021-04-01,A0219150201,90013123.0,13.0,2021.0,2021
2021-04-01,A0219150201,90013124.0,22.0,2021.0,2021
2021-04-01,A0219150201,90014135.0,6.0,2021.0,2021
2021-04-01,A0219150201,90014136.0,11.0,2021.0,2021
2021-04-01,A0219150201,90014138.0,27.0,2021.0,2021
2021-04-01,A0219150201,90014139.0,21.0,2021.0,2021
2021-04-01,A0219150201,90014140.0,17.0,2021.0,2021
2021-04-01,A0219150201,90015144.0,42.0,2021.0,2021
2021-04-01,A0219150201,90015146.0,43.0,2021.0,2021
2021-04-01,A0219150201,90015147.0,22.0,2021.0,2021
2021-04-01,A0219150201,90015148.0,23.0,2021.0,2021
2021-04-01,A0219150201,90015150.0,47.0,2021.0,2021
2021-04-01,A0219150201,90016171.0,16.0,2021.0,2021
2021-04-01,A0219150201,90016172.0,13.0,2021.0,2021
2021-04-01,A0219150201,90016174.0,3.0,2021.0,2021
2021-04-01,A0219150201,90016175.0,15.0,2021.0,2021
2021-04-01,A0219150201,90016176.0,7.0,2021.0,2021
2021-04-01,A0219150201,90017050.0,21.0,2021.0,2021
2021-04-01,A0219150201,90017051.0,15.0,2021.0,2021
2021-04-01,A0219150201,90017052.0,23.0,2021.0,2021
2021-04-01,A0219150201,90017054.0,3.0,2021.0,2021
2021-04-01,A0219150201,90017055.0,4.0,2021.0,2021
2021-04-01,A0219150201,90017056.0,10.0,2021.0,2021
2021-04-01,A0219150201,90017058.0,10.0,2021.0,2021
2021-04-01,A0219150201,90017059.0,12.0,2021.0,2021
2021-04-01,A0219150201,90018106.0,14.0,2021.0,2021
2021-04-01,A0219150201,90018107.0,32.0,2021.0,2021
2021-04-01,A0219150201,90018108.0,11.0,2021.0,2021
2021-04-01,A0219150201,90018110.0,12.0,2021.0,2021
2021-04-01,A0219150201,90018111.0,6.0,2021.0,2021
2021-04-01,A0219150201,90018112.0,17.0,2021.0,2021
2021-04-01,A0219150201,90018114.0,10.0,2021.0,2021
2021-04-01,A0219150201,90019200.0,8.0,2021.0,2021
2021-04-01,A0219150201,90019202.0,8.0,2021.0,2021
2021-04-01,A0219150201,90019203.0,9.0,2021.0,2021
2021-04-01,A0219150201,90020098.0,9.0,2021.0,2021
2021-04-01,A0219150201,90020099.0,9.0,2021.0,2021
2021-04-01,A0219150201,90020100.0,6.0,2021.0,2021
2021-04-01,A0219150201,90020102.0,1.0,2021.0,2021
2021-04-01,A0219150201,90020103.0,9.0,2021.0,2021
2021-04-01,A0219150201,90021086.0,55.0,2021.0,2021
2021-04-01,A0219150201,90021087.0,39.0,2021.0,2021
2021-04-01,A0219150201,90021088.0,69.0,2021.0,2021
2021-04-01,A0219150201,90021090.0,64.0,2021.0,2021
2021-04-01,A0219150201,90021091.0,25.0,2021.0,2021
2021-04-01,A0219150201,90021092.0,42.0,2021.0,2021
2021-04-01,A0219150201,90021094.0,26.0,2021.0,2021
2021-04-01,A0219150201,90021095.0,54.0,2021.0,2021
2021-04-01,A0219150201,90022071.0,46.0,2021.0,2021
2021-04-01,A0219150201,90022072.0,78.0,2021.0,2021
2021-04-01,A0219150201,90022074.0,195.0,2021.0,2021
2021-04-01,A0219150201,90022075.0,25.0,2021.0,2021
2021-04-01,A0219150201,90022076.0,33.0,2021.0,2021
2021-04-01,A0219150201,90022078.0,31.0,2021.0,2021
2021-04-01,A0219150201,90022079.0,140.0,2021.0,2021
2021-04-01,A0219150201,90022080.0,29.0,2021.0,2021
2021-04-01,A0219150201,90022082.0,148.0,2021.0,2021
2021-04-01,A0219150201,90022083.0,123.0,2021.0,2021
2021-04-01,A0219150201,90023022.0,41.0,2021.0,2021
2021-04-01,A0219150201,90023023.0,20.0,2021.0,2021
2021-04-01,A0219150201,90023024.0,51.0,2021.0,2021
2021-04-01,A0219150201,90023026.0,39.0,2021.0,2021
2021-04-01,A0219150201,90023027.0,25.0,2021.0,2021
2021-04-01,A0219150201,90023028.0,41.0,2021.0,2021
2021-04-01,A0219150201,90023030.0,29.0,2021.0,2021
2021-04-01,A0219150201,90024183.0,3.0,2021.0,2021
2021-04-01,A0219150201,90024184.0,2.0,2021.0,2021
2021-04-01,A0219150201,90027207.0,2.0,2021.0,2021
2021-05-01,A0219150201,70002017.0,198.0,2021.0,2021
2021-05-01,A0219150201,70002018.0,65.0,2021.0,2021
2021-05-01,A0219150201,70003181.0,121.0,2021.0,2021
2021-05-01,A0219150201,70003182.0,121.0,2021.0,2021
2021-05-01,A0219150201,70004069.0,17.0,2021.0,2021
2021-05-01,A0219150201,70004070.0,3.0,2021.0,2021
2021-05-01,A0219150201,70005163.0,21.0,2021.0,2021
2021-05-01,A0219150201,70006157.0,58.0,2021.0,2021
2021-05-01,A0219150201,70006158.0,36.0,2021.0,2021
2021-05-01,A0219150201,70007198.0,120.0,2021.0,2021
2021-05-01,A0219150201,70007199.0,70.0,2021.0,2021
2021-05-01,A0219150201,70008169.0,54.0,2021.0,2021
2021-05-01,A0219150201,70008170.0,61.0,2021.0,2021
2021-05-01,A0219150201,70009133.0,18.0,2021.0,2021
2021-05-01,A0219150201,70009134.0,31.0,2021.0,2021
2021-05-01,A0219150201,70010047.0,30.0,2021.0,2021
2021-05-01,A0219150201,70011193.0,37.0,2021.0,2021
2021-05-01,A0219150201,70011194.0,52.0,2021.0,2021
2021-05-01,A0219150201,70012042.0,16.0,2021.0,2021
2021-05-01,A0219150201,70012043.0,12.0,2021.0,2021
2021-05-01,A0219150201,70013125.0,32.0,2021.0,2021
2021-05-01,A0219150201,70013126.0,4.0,2021.0,2021
2021-05-01,A0219150201,70014142.0,27.0,2021.0,2021
2021-05-01,A0219150201,70014143.0,4.0,2021.0,2021
2021-05-01,A0219150201,70015151.0,41.0,2021.0,2021
2021-05-01,A0219150201,70016177.0,10.0,2021.0,2021
2021-05-01,A0219150201,70016178.0,11.0,2021.0,2021
2021-05-01,A0219150201,70018115.0,11.0,2021.0,2021
2021-05-01,A0219150201,70022085.0,73.0,2021.0,2021
2021-05-01,A0219150201,70023031.0,72.0,2021.0,2021
2021-05-01,A0219150201,70026206.0,11.0,2021.0,2021
2021-05-01,A0219150201,80001019.0,248.0,2021.0,2021
2021-05-01,A0219150201,80006154.0,268.0,2021.0,2021
2021-05-01,A0219150201,80006155.0,91.0,2021.0,2021
2021-05-01,A0219150201,80007195.0,277.0,2021.0,2021
2021-05-01,A0219150201,90001021.0,43.0,2021.0,2021
2021-05-01,A0219150201,90002001.0,158.0,2021.0,2021
2021-05-01,A0219150201,90002002.0,197.0,2021.0,2021
2021-05-01,A0219150201,90002003.0,161.0,2021.0,2021
2021-05-01,A0219150201,90002005.0,167.0,2021.0,2021
2021-05-01,A0219150201,90002006.0,74.0,2021.0,2021
2021-05-01,A0219150201,90002007.0,228.0,2021.0,2021
2021-05-01,A0219150201,90002009.0,295.0,2021.0,2021
2021-05-01,A0219150201,90002010.0,144.0,2021.0,2021
2021-05-01,A0219150201,90002011.0,197.0,2021.0,2021
2021-05-01,A0219150201,90002013.0,190.0,2021.0,2021
2021-05-01,A0219150201,90002014.0,151.0,2021.0,2021
2021-05-01,A0219150201,90002015.0,242.0,2021.0,2021
2021-05-01,A0219150201,90003179.0,78.0,2021.0,2021
2021-05-01,A0219150201,90004061.0,14.0,2021.0,2021
2021-05-01,A0219150201,90004062.0,7.0,2021.0,2021
2021-05-01,A0219150201,90004063.0,15.0,2021.0,2021
2021-05-01,A0219150201,90004065.0,17.0,2021.0,2021
2021-05-01,A0219150201,90004066.0,7.0,2021.0,2021
2021-05-01,A0219150201,90004067.0,12.0,2021.0,2021
2021-05-01,A0219150201,90005159.0,5.0,2021.0,2021
2021-05-01,A0219150201,90005161.0,28.0,2021.0,2021
2021-05-01,A0219150201,90005162.0,5.0,2021.0,2021
2021-05-01,A0219150201,90006153.0,59.0,2021.0,2021
2021-05-01,A0219150201,90007197.0,97.0,2021.0,2021
2021-05-01,A0219150201,90008165.0,73.0,2021.0,2021
2021-05-01,A0219150201,90008166.0,78.0,2021.0,2021
2021-05-01,A0219150201,90008167.0,66.0,2021.0,2021
2021-05-01,A0219150201,90009127.0,8.0,2021.0,2021
2021-05-01,A0219150201,90009129.0,5.0,2021.0,2021
2021-05-01,A0219150201,90009130.0,25.0,2021.0,2021
2021-05-01,A0219150201,90009131.0,9.0,2021.0,2021
2021-05-01,A0219150201,90010045.0,38.0,2021.0,2021
2021-05-01,A0219150201,90010046.0,28.0,2021.0,2021
2021-05-01,A0219150201,90011185.0,47.0,2021.0,2021
2021-05-01,A0219150201,90011186.0,50.0,2021.0,2021
2021-05-01,A0219150201,90011187.0,36.0,2021.0,2021
2021-05-01,A0219150201,90011189.0,24.0,2021.0,2021
2021-05-01,A0219150201,90011190.0,58.0,2021.0,2021
2021-05-01,A0219150201,90011191.0,25.0,2021.0,2021
2021-05-01,A0219150201,90012033.0,33.0,2021.0,2021
2021-05-01,A0219150201,90012034.0,38.0,2021.0,2021
2021-05-01,A0219150201,90012035.0,20.0,2021.0,2021
2021-05-01,A0219150201,90012037.0,27.0,2021.0,2021
2021-05-01,A0219150201,90012038.0,35.0,2021.0,2021
2021-05-01,A0219150201,90012039.0,32.0,2021.0,2021
2021-05-01,A0219150201,90012041.0,7.0,2021.0,2021
2021-05-01,A0219150201,90013117.0,17.0,2021.0,2021
2021-05-01,A0219150201,90013118.0,4.0,2021.0,2021
2021-05-01,A0219150201,90013119.0,8.0,2021.0,2021
2021-05-01,A0219150201,90013121.0,17.0,2021.0,2021
2021-05-01,A0219150201,90013122.0,11.0,2021.0,2021
2021-05-01,A0219150201,90013123.0,12.0,2021.0,2021
2021-05-01,A0219150201,90014135.0,7.0,2021.0,2021
2021-05-01,A0219150201,90014137.0,15.0,2021.0,2021
2021-05-01,A0219150201,90014138.0,16.0,2021.0,2021
2021-05-01,A0219150201,90014139.0,18.0,2021.0,2021
2021-05-01,A0219150201,90014141.0,20.0,2021.0,2021
2021-05-01,A0219150201,90015145.0,33.0,2021.0,2021
2021-05-01,A0219150201,90015146.0,29.0,2021.0,2021
2021-05-01,A0219150201,90015147.0,24.0,2021.0,2021
2021-05-01,A0219150201,90015149.0,18.0,2021.0,2021
2021-05-01,A0219150201,90015150.0,34.0,2021.0,2021
2021-05-01,A0219150201,90016171.0,12.0,2021.0,2021
2021-05-01,A0219150201,90016173.0,7.0,2021.0,2021
2021-05-01,A0219150201,90016174.0,5.0,2021.0,2021
2021-05-01,A0219150201,90016175.0,4.0,2021.0,2021
2021-05-01,A0219150201,90017049.0,22.0,2021.0,2021
2021-05-01,A0219150201,90017050.0,28.0,2021.0,2021
2021-05-01,A0219150201,90017051.0,27.0,2021.0,2021
2021-05-01,A0219150201,90017053.0,19.0,2021.0,2021
2021-05-01,A0219150201,90017054.0,26.0,2021.0,2021
2021-05-01,A0219150201,90017055.0,27.0,2021.0,2021
2021-05-01,A0219150201,90017057.0,5.0,2021.0,2021
2021-05-01,A0219150201,90017058.0,20.0,2021.0,2021
2021-05-01,A0219150201,90017059.0,7.0,2021.0,2021
2021-05-01,A0219150201,90018105.0,30.0,2021.0,2021
2021-05-01,A0219150201,90018106.0,29.0,2021.0,2021
2021-05-01,A0219150201,90018107.0,23.0,2021.0,2021
2021-05-01,A0219150201,90018109.0,26.0,2021.0,2021
2021-05-01,A0219150201,90018110.0,27.0,2021.0,2021
2021-05-01,A0219150201,90018111.0,13.0,2021.0,2021
2021-05-01,A0219150201,90018113.0,24.0,2021.0,2021
2021-05-01,A0219150201,90018114.0,32.0,2021.0,2021
2021-05-01,A0219150201,90019201.0,7.0,2021.0,2021
2021-05-01,A0219150201,90019202.0,6.0,2021.0,2021
2021-05-01,A0219150201,90019203.0,4.0,2021.0,2021
2021-05-01,A0219150201,90020097.0,3.0,2021.0,2021
2021-05-01,A0219150201,90020098.0,10.0,2021.0,2021
2021-05-01,A0219150201,90020099.0,4.0,2021.0,2021
2021-05-01,A0219150201,90020101.0,10.0,2021.0,2021
2021-05-01,A0219150201,90020102.0,8.0,2021.0,2021
2021-05-01,A0219150201,90020103.0,10.0,2021.0,2021
2021-05-01,A0219150201,90021086.0,34.0,2021.0,2021
2021-05-01,A0219150201,90021087.0,30.0,2021.0,2021
2021-05-01,A0219150201,90021089.0,67.0,2021.0,2021
2021-05-01,A0219150201,90021090.0,70.0,2021.0,2021
2021-05-01,A0219150201,90021091.0,19.0,2021.0,2021
2021-05-01,A0219150201,90021093.0,17.0,2021.0,2021
2021-05-01,A0219150201,90021094.0,24.0,2021.0,2021
2021-05-01,A0219150201,90021095.0,54.0,2021.0,2021
2021-05-01,A0219150201,90022071.0,160.0,2021.0,2021
2021-05-01,A0219150201,90022073.0,130.0,2021.0,2021
2021-05-01,A0219150201,90022074.0,146.0,2021.0,2021
2021-05-01,A0219150201,90022075.0,48.0,2021.0,2021
2021-05-01,A0219150201,90022077.0,92.0,2021.0,2021
2021-05-01,A0219150201,90022078.0,113.0,2021.0,2021
2021-05-01,A0219150201,90022079.0,110.0,2021.0,2021
2021-05-01,A0219150201,90022081.0,47.0,2021.0,2021
2021-05-01,A0219150201,90022082.0,152.0,2021.0,2021
2021-05-01,A0219150201,90022083.0,74.0,2021.0,2021
2021-05-01,A0219150201,90023022.0,35.0,2021.0,2021
2021-05-01,A0219150201,90023023.0,71.0,2021.0,2021
2021-05-01,A0219150201,90023025.0,29.0,2021.0,2021
2021-05-01,A0219150201,90023026.0,64.0,2021.0,2021
2021-05-01,A0219150201,90023027.0,67.0,2021.0,2021
2021-05-01,A0219150201,90023029.0,46.0,2021.0,2021
2021-05-01,A0219150201,90023030.0,78.0,2021.0,2021
2021-05-01,A0219150201,90024183.0,7.0,2021.0,2021
2021-05-01,A0219150201,90025209.0,4.0,2021.0,2021
2021-05-01,A0219150201,90026205.0,10.0,2021.0,2021
2021-05-01,A0219150201,90027207.0,7.0,2021.0,2021
2021-06-01,A0219150201,70002017.0,41.0,2021.0,2021
2021-06-01,A0219150201,70002018.0,134.0,2021.0,2021
2021-06-01,A0219150201,70003181.0,21.0,2021.0,2021
2021-06-01,A0219150201,70003182.0,52.0,2021.0,2021
2021-06-01,A0219150201,70004069.0,3.0,2021.0,2021
2021-06-01,A0219150201,70004070.0,8.0,2021.0,2021
